54,0,838.52,113.05,441.98,577.43,1
54,0,842.32,213.19,151.7,479.55,1
54,0,1008,197.1,155.15,498.72,1
54,1,838.52,114.88,441.98,576.54,1
54,1,842.32,213.19,151.7,479.55,1
54,1,1008,197.1,155.15,498.72,1
54,2,838.52,116.75,441.98,575.43,1
54,2,842.32,213.19,151.7,479.55,1
54,2,1008,197.1,155.15,498.72,1
54,3,838.52,118.67,441.98,574.34,1
54,3,842.32,213.19,151.7,479.55,1
54,3,1008,197.1,155.15,498.72,1
54,4,838.52,120.63,441.98,573.29,1
54,4,842.32,213.19,151.7,479.55,1
54,4,1008,197.1,155.15,498.72,1
54,5,838.52,122.65,441.98,572.29,1
54,5,842.32,213.19,151.7,479.55,1
54,5,1008,197.1,155.15,498.72,1
54,6,838.52,124.71,441.98,571.36,1
54,6,842.32,213.19,151.7,479.55,1
54,6,1008,197.1,173.52,498.72,1
54,7,838.52,126.82,441.98,570.52,1
54,7,842.32,213.19,151.7,479.55,1
54,7,1008,197.1,155.15,498.72,1
54,8,838.52,128.99,441.98,569.77,1
54,8,842.32,213.19,176.08,481.81,1
54,8,1008,197.1,169.44,498.72,1
54,9,838.52,131.21,441.98,569.14,1
54,9,842.32,213.19,151.7,479.55,1
54,9,1008,197.1,155.15,498.72,1
54,10,838.52,133.49,441.98,568.63,1
54,10,842.32,213.19,172.02,476.16,1
54,10,1008,197.1,163.32,498.72,1
54,11,838.52,135.97,441.98,568.23,1
54,11,842.32,213.19,172.02,476.16,1
54,11,1008,197.1,163.32,498.72,1
54,12,838.52,138.75,441.98,567.86,1
54,12,842.32,213.19,172.02,476.16,1
54,12,1008,197.1,169.44,498.72,1
54,13,838.52,141.79,441.98,567.54,1
54,13,842.32,213.19,172.02,476.16,1
54,13,1008,197.1,155.15,498.72,1
54,14,838.52,145.04,441.98,567.25,1
54,14,842.32,213.19,172.02,476.16,1
54,14,1008,197.1,171.48,498.72,1
54,15,838.52,148.47,441.98,566.98,1
54,15,842.32,213.19,172.02,476.16,1
54,15,1008,197.1,181.69,498.72,1
54,16,838.52,152.01,441.98,566.75,1
54,16,842.32,213.19,172.02,476.16,1
54,16,1008,197.1,169.44,498.72,1
54,17,838.52,155.62,441.98,566.53,1
54,17,842.32,213.19,172.02,476.16,1
54,17,1008,197.1,155.15,498.72,1
54,18,838.52,159.27,441.98,566.33,1
54,18,842.32,213.19,172.02,476.16,1
54,18,981.43,197.1,181.69,498.72,1
54,19,838.52,162.9,441.98,566.14,1
54,19,836.9,213.19,177.44,476.16,1
54,19,975.3,197.1,187.81,498.72,1
54,20,838.52,166.47,441.98,565.96,1
54,20,831.48,213.19,182.86,476.16,1
54,20,981.43,190.29,181.69,505.53,1
54,21,838.52,169.92,441.98,565.78,1
54,21,831.48,213.19,182.86,476.16,1
54,21,969.18,197.1,230.69,517.45,1
54,22,838.52,173.23,441.98,565.59,1
54,22,842.32,213.19,172.02,476.16,1
54,22,985.51,197.1,234.77,519.15,1
54,23,838.52,176.33,441.98,565.39,1
54,23,842.32,213.19,172.02,476.16,1
54,23,965.09,197.1,220.48,525.96,1
54,24,838.52,179.19,441.98,565.19,1
54,24,842.32,213.19,172.02,476.16,1
54,24,979.38,197.1,206.19,520.85,1
54,25,838.52,181.75,441.98,564.96,1
54,25,842.32,213.19,172.02,476.16,1
54,25,985.51,197.1,247.02,498.72,1
54,26,838.52,183.98,441.98,564.71,1
54,26,842.32,213.19,172.02,476.16,1
54,26,1038.6,197.1,241.91,520.85,1
54,27,838.52,185.82,441.98,564.44,1
54,27,842.32,213.19,172.02,476.16,1
54,27,1048.8,197.1,231.71,536.17,1
54,28,838.52,187.23,441.98,564.13,1
54,28,842.32,213.19,172.02,476.16,1
54,28,1034.5,200.5,246,549.79,1
54,29,838.52,188.17,441.98,563.79,1
54,29,842.32,213.19,172.02,476.16,1
54,29,1008,197.1,272.54,551.49,1
54,30,838.52,188.59,441.98,563.4,1
54,30,842.32,213.19,172.02,476.16,1
54,30,1008,197.1,272.54,560,1
54,31,838.52,188.72,441.98,562.91,1
54,31,842.32,213.19,172.02,476.16,1
54,31,1008,197.1,259.27,556.6,1
54,32,838.52,188.85,441.98,562.26,1
54,32,842.32,213.19,172.02,476.16,1
54,32,1008,197.1,236.81,561.7,1
54,33,838.52,188.97,441.98,561.46,1
54,33,842.32,213.19,172.02,476.16,1
54,33,1008,197.1,236.81,561.7,1
54,34,838.52,189.09,441.98,560.53,1
54,34,842.32,213.19,172.02,476.16,1
54,34,1008,197.1,238.85,560,1
54,35,838.52,189.2,441.98,559.48,1
54,35,842.32,213.19,172.02,476.16,1
54,35,1008,197.1,232.73,563.4,1
54,36,838.52,189.31,441.98,558.34,1
54,36,842.32,213.19,172.02,476.16,1
54,36,1008,197.1,234.77,553.19,1
54,37,838.52,189.41,441.98,557.11,1
54,37,842.32,213.19,172.02,476.16,1
54,37,1008,197.1,226.6,556.6,1
54,38,838.52,189.51,441.98,555.81,1
54,38,842.32,213.19,172.02,476.16,1
54,38,1008,197.1,234.77,554.89,1
54,39,838.52,189.6,441.98,554.46,1
54,39,842.32,213.19,172.02,476.16,1
54,39,1008,197.1,218.44,558.3,1
54,40,838.52,189.68,441.98,553.06,1
54,40,842.32,213.19,172.02,476.16,1
54,40,1008,197.1,222.52,561.7,1
54,41,838.52,189.76,441.98,551.65,1
54,41,842.32,213.19,172.02,476.16,1
54,41,1008,197.1,232.73,553.19,1
54,42,838.52,189.83,441.98,550.22,1
54,42,842.32,213.19,172.02,476.16,1
54,42,1008,197.1,224.56,561.7,1
54,43,838.52,189.9,441.98,548.81,1
54,43,842.32,213.19,172.02,476.16,1
54,43,1008,197.1,230.69,558.3,1
54,44,838.52,189.96,441.98,547.41,1
54,44,842.32,213.19,172.02,476.16,1
54,44,1008,197.1,228.64,558.3,1
54,45,838.52,190.02,441.98,546.05,1
54,45,842.32,213.19,172.02,476.16,1
54,45,1008,197.1,234.77,560,1
54,46,838.52,190.07,441.98,544.75,1
54,46,842.32,213.19,172.02,476.16,1
54,46,1008,197.1,222.52,558.3,1
54,47,838.52,190.12,441.98,543.51,1
54,47,842.32,213.19,172.02,476.16,1
54,47,1008,197.1,224.56,558.3,1
54,48,838.52,190.16,441.98,542.35,1
54,48,842.32,213.19,172.02,476.16,1
54,48,1008,197.1,228.64,553.19,1
54,49,838.52,190.19,441.98,541.3,1
54,49,842.32,213.19,172.02,476.16,1
54,49,1008,197.1,228.64,553.19,1
54,50,838.52,190.22,441.98,540.35,1
54,50,842.32,213.19,172.02,476.16,1
54,50,1008,197.1,228.64,553.19,1
54,51,838.52,190.24,441.98,539.54,1
54,51,842.32,213.19,172.02,476.16,1
54,51,1008,197.1,228.64,553.19,1
54,52,838.52,190.26,441.98,538.87,1
54,52,842.32,213.19,172.02,476.16,1
54,52,987.55,197.1,249.06,553.19,1
54,53,838.52,190.28,441.98,538.36,1
54,53,842.32,213.19,172.02,476.16,1
54,53,987.55,197.1,292.95,553.19,1
54,54,838.52,190.28,441.98,538.02,1
54,54,842.32,213.19,172.02,476.16,1
54,54,987.55,197.1,228.64,553.19,1
54,55,838.52,190.29,441.98,537.87,1
54,55,842.32,213.19,172.02,476.16,1
54,55,987.55,197.1,202.11,532.77,1
54,56,838.49,190.24,442.01,537.83,1
54,56,842.32,213.19,172.02,476.16,1
54,56,987.55,181.78,202.11,548.09,1
54,57,838.4,190.1,442.1,537.79,1
54,57,842.32,213.19,172.02,476.16,1
54,57,987.55,181.78,202.11,548.09,1
54,58,838.26,189.88,442.24,537.75,1
54,58,842.32,213.19,172.02,476.16,1
54,58,987.55,181.78,202.11,548.09,1
54,59,838.07,189.59,442.43,537.72,1
54,59,842.32,213.19,172.02,476.16,1
54,59,987.55,181.78,202.11,548.09,1
54,60,837.83,189.23,442.67,537.69,1
54,60,842.32,213.19,172.02,476.16,1
54,60,987.55,181.78,202.11,548.09,1
54,61,837.54,188.8,442.96,537.67,1
54,61,842.32,213.19,172.02,476.16,1
54,61,987.55,181.78,202.11,548.09,1
54,62,837.21,188.33,443.29,537.65,1
54,62,842.32,213.19,172.02,476.16,1
54,62,987.55,181.78,202.11,548.09,1
54,63,836.84,187.82,443.66,537.63,1
54,63,842.32,213.19,172.02,476.16,1
54,63,987.55,181.78,202.11,548.09,1
54,64,836.44,187.27,444.06,537.61,1
54,64,842.32,213.19,172.02,476.16,1
54,64,987.55,181.78,202.11,548.09,1
54,65,836.01,186.69,444.49,537.59,1
54,65,842.32,213.19,172.02,476.16,1
54,65,987.55,181.78,208.23,548.09,1
54,66,835.55,186.1,444.95,537.58,1
54,66,842.32,213.19,172.02,476.16,1
54,66,987.55,181.78,208.23,548.09,1
54,67,835.06,185.49,445.44,537.56,1
54,67,842.32,213.19,172.02,476.16,1
54,67,987.55,181.78,208.23,548.09,1
54,68,834.55,184.87,445.95,537.55,1
54,68,842.32,213.19,172.02,476.16,1
54,68,987.55,181.78,208.23,548.09,1
54,69,834.02,184.27,446.48,537.54,1
54,69,842.32,213.19,172.02,476.16,1
54,69,987.55,181.78,208.23,548.09,1
54,70,833.48,183.67,447.02,537.52,1
54,70,842.32,213.19,172.02,476.16,1
54,70,987.55,181.78,208.23,548.09,1
54,71,832.93,183.09,447.57,537.51,1
54,71,842.32,213.19,172.02,476.16,1
54,71,987.55,181.78,208.23,548.09,1
54,72,832.36,182.54,448.14,537.49,1
54,72,842.32,213.19,172.02,476.16,1
54,72,987.55,181.78,208.23,548.09,1
54,73,831.79,182.03,448.71,537.47,1
54,73,842.32,213.19,172.02,476.16,1
54,73,987.55,181.78,208.23,548.09,1
54,74,831.22,181.56,449.28,537.45,1
54,74,842.32,213.19,172.02,476.16,1
54,74,987.55,181.78,208.23,548.09,1
54,75,830.65,181.14,449.85,537.43,1
54,75,842.32,213.19,172.02,476.16,1
54,75,987.55,181.78,208.23,548.09,1
54,76,830.09,180.78,450.41,537.4,1
54,76,842.32,213.19,172.02,476.16,1
54,76,987.55,181.78,208.23,548.09,1
54,77,829.53,180.48,450.97,537.38,1
54,77,842.32,213.19,172.02,476.16,1
54,77,987.55,181.78,208.23,548.09,1
54,78,828.98,180.26,451.52,537.34,1
54,78,842.32,213.19,172.02,476.16,1
54,78,987.55,181.78,208.23,548.09,1
54,79,828.45,180.12,452.05,537.31,1
54,79,842.32,213.19,172.02,476.16,1
54,79,987.55,181.78,208.23,548.09,1
54,80,827.93,180.07,452.57,537.27,1
54,80,842.32,213.19,172.02,476.16,1
54,80,987.55,181.78,208.23,548.09,1
54,81,827.41,180.09,453.09,537.19,1
54,81,842.32,213.19,172.02,476.16,1
54,81,1001.8,181.78,208.23,548.09,1
54,82,826.86,180.15,453.64,537.06,1
54,82,842.32,213.19,172.02,476.16,1
54,82,1001.8,181.78,208.23,548.09,1
54,83,826.29,180.24,454.21,536.87,1
54,83,842.32,213.19,172.02,476.16,1
54,83,1001.8,181.78,208.23,548.09,1
54,84,825.69,180.36,454.81,536.62,1
54,84,842.32,213.19,172.02,476.16,1
54,84,1020.2,181.78,189.86,548.09,1
54,85,825.06,180.51,455.44,536.32,1
54,85,842.32,213.19,172.02,476.16,1
54,85,1020.2,181.78,189.86,548.09,1
54,86,824.41,180.69,456.09,535.98,1
54,86,842.32,213.19,172.02,476.16,1
54,86,1018.2,181.78,191.9,548.09,1
54,87,823.75,180.9,456.75,535.59,1
54,87,842.32,213.19,172.02,476.16,1
54,87,1032.5,181.78,177.61,548.09,1
54,88,823.06,181.14,457.44,535.16,1
54,88,842.32,213.19,172.02,476.16,1
54,88,1026.3,181.78,183.73,548.09,1
54,89,822.36,181.39,458.14,534.7,1
54,89,842.32,213.19,172.02,476.16,1
54,89,1030.4,181.78,179.65,548.09,1
54,90,821.65,181.67,458.85,534.19,1
54,90,842.32,213.19,172.02,476.16,1
54,90,1028.4,181.78,169.44,548.09,1
54,91,820.92,181.97,459.58,533.66,1
54,91,842.32,213.19,172.02,476.16,1
54,91,1014.1,181.78,183.73,548.09,1
54,92,820.18,182.28,460.32,533.1,1
54,92,842.32,213.19,197.76,455.85,1
54,92,1018.2,181.78,183.73,548.09,1
54,93,819.43,182.61,461.07,532.52,1
54,93,884.31,213.19,158.48,463.75,1
54,93,1018.2,181.78,183.73,548.09,1
54,94,818.67,182.95,461.83,531.91,1
54,94,882.96,213.19,159.83,459.24,1
54,94,1018.2,181.78,183.73,548.09,1
54,95,817.9,183.31,462.6,531.28,1
54,95,857.22,213.19,188.28,453.6,1
54,95,1018.2,181.78,183.73,548.09,1
54,96,817.13,183.67,463.37,530.64,1
54,96,809.81,213.19,204.53,453.6,1
54,96,1018.2,181.78,183.73,548.09,1
54,97,816.36,184.04,464.14,529.99,1
54,97,801.69,213.19,154.41,454.72,1
54,97,1018.2,181.78,183.73,548.09,1
54,98,815.59,184.42,464.91,529.33,1
54,98,815.23,213.19,139.51,453.6,1
54,98,1018.2,181.78,183.73,548.09,1
54,99,814.82,184.8,465.68,528.66,1
54,99,817.94,213.19,140.87,453.6,1
54,99,1038.6,181.78,179.65,548.09,1
54,100,814.05,185.18,466.45,527.99,1
54,100,815.23,213.19,134.1,454.72,1
54,100,1038.6,181.78,179.65,548.09,1
54,101,813.28,185.56,467.22,527.33,1
54,101,808.46,213.19,151.7,454.72,1
54,101,1038.6,181.78,179.65,548.09,1
54,102,812.52,185.94,467.98,526.66,1
54,102,809.81,213.19,142.22,454.72,1
54,102,1038.6,181.78,179.65,548.09,1
54,103,811.77,186.32,468.73,526.01,1
54,103,809.81,213.19,142.22,454.72,1
54,103,1028.4,181.78,189.86,548.09,1
54,104,811.02,186.69,469.48,525.36,1
54,104,809.81,213.19,142.22,454.72,1
54,104,1014.1,181.78,204.15,548.09,1
54,105,810.29,187.06,470.21,524.73,1
54,105,809.81,213.19,142.22,454.72,1
54,105,1014.1,181.78,204.15,548.09,1
54,106,809.57,187.41,470.93,524.12,1
54,106,809.81,213.19,142.22,454.72,1
54,106,1014.1,181.78,204.15,548.09,1
54,107,808.86,187.75,471.64,523.52,1
54,107,809.81,213.19,142.22,454.72,1
54,107,1014.1,181.78,204.15,548.09,1
54,108,808.17,188.08,472.33,522.95,1
54,108,809.81,213.19,142.22,454.72,1
54,108,1014.1,181.78,204.15,548.09,1
54,109,807.5,188.4,473,522.41,1
54,109,809.81,213.19,142.22,454.72,1
54,109,1014.1,181.78,204.15,548.09,1
54,110,806.85,188.69,473.65,521.9,1
54,110,809.81,213.19,142.22,454.72,1
